time,hand,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,trigger_pressed,grip_pressed,primary_button_pressed,joystick_x,joystick_y,thumb,index,middle,ring,pinky
46.3848,Right,-0.0190,1.1238,0.6980,-0.2014,0.3866,-0.0267,0.8996,-0.8715,0.1070,0.5485,0.6150,-2.4820,1.6293,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.4189,Left,-0.3846,1.1499,0.8128,-0.1674,0.0843,0.1773,0.9661,-1.4218,0.1032,0.7655,1.0085,-4.8775,2.2189,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.4189,Right,-0.0791,1.1242,0.7250,-0.1989,0.2901,-0.0189,0.9359,-1.3325,0.0636,0.6986,0.5537,-4.2337,1.5990,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.4402,Left,-0.4240,1.1496,0.8254,-0.1689,0.0185,0.1833,0.9683,-1.5511,0.0596,0.7004,0.9557,-5.1176,1.9142,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.4402,Right,-0.1244,1.1228,0.7388,-0.1955,0.2224,-0.0163,0.9550,-1.5754,0.0199,0.6894,0.5206,-4.9131,1.5076,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.4634,Left,-0.4643,1.1486,0.8338,-0.1717,-0.0420,0.1899,0.9658,-1.6631,0.0161,0.5731,0.8546,-5.1241,1.7783,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.4634,Right,-0.1729,1.1196,0.7470,-0.1933,0.1530,-0.0113,0.9691,-1.8070,-0.0339,0.5834,0.4936,-5.3486,1.5517,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.4863,Left,-0.5060,1.1476,0.8387,-0.1765,-0.0980,0.1981,0.9592,-1.7003,-0.0127,0.4136,0.6349,-4.8295,1.6686,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.4863,Right,-0.2273,1.1152,0.7484,-0.1872,0.0734,-0.0006,0.9796,-1.9923,-0.0858,0.4008,0.5657,-5.7104,1.7574,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.5262,Left,-0.5734,1.1442,0.8386,-0.1882,-0.1879,0.1891,0.9452,-1.6532,-0.0692,0.1508,0.3598,-4.5908,0.9179,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.5262,Right,-0.3203,1.1052,0.7363,-0.1746,-0.0819,0.0093,0.9812,-2.1446,-0.1702,0.0178,0.5592,-6.5711,1.7545,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.5496,Left,-0.6017,1.1415,0.8338,-0.1918,-0.2292,0.1685,0.9393,-1.5472,-0.1041,0.0003,0.4202,-4.4842,0.1893,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.5496,Right,-0.3553,1.1034,0.7230,-0.1817,-0.1419,0.0093,0.9730,-1.9984,-0.1486,-0.2439,0.0747,-6.2019,1.5159,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.5727,Left,-0.6275,1.1384,0.8287,-0.1925,-0.2629,0.1484,0.9337,-1.3685,-0.1194,-0.1074,0.5032,-3.9526,-0.2943,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.5727,Right,-0.3848,1.1016,0.7104,-0.1897,-0.1813,0.0149,0.9648,-1.7179,-0.1219,-0.3805,-0.2650,-5.0244,1.3346,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.5916,Left,-0.6485,1.1353,0.8238,-0.1910,-0.2896,0.1386,0.9276,-1.2337,-0.1298,-0.1582,0.5519,-3.5051,-0.2939,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.5916,Right,-0.4014,1.1009,0.7017,-0.1966,-0.1950,0.0271,0.9605,-1.3911,-0.0962,-0.4211,-0.4440,-3.6662,1.3294,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.6135,Left,-0.6638,1.1318,0.8183,-0.1890,-0.3080,0.1331,0.9229,-1.0394,-0.1377,-0.2000,0.5136,-2.8790,-0.2186,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.6135,Right,-0.4138,1.1005,0.6950,-0.1960,-0.2149,0.0249,0.9565,-1.0918,-0.0764,-0.3893,-0.2705,-3.0168,0.9126,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.6376,Left,-0.6679,1.1287,0.8148,-0.1873,-0.3083,0.1271,0.9240,-0.7141,-0.1325,-0.1985,0.4367,-1.8549,-0.3190,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.6376,Right,-0.4152,1.1032,0.6939,-0.1913,-0.2262,0.0051,0.9551,-0.7166,-0.0179,-0.2784,0.0695,-2.4086,0.0797,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.6822,Left,-0.6603,1.1252,0.8126,-0.1877,-0.2896,0.1096,0.9321,-0.1399,-0.0911,-0.1115,0.2230,-0.2581,-0.7391,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.6822,Right,-0.3866,1.1096,0.7135,-0.1827,-0.1739,-0.0289,0.9672,0.1270,0.0914,0.1529,0.4437,0.3783,-1.0749,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.7119,Left,-0.6392,1.1231,0.8146,-0.1856,-0.2609,0.0920,0.9429,0.2488,-0.0732,-0.0269,0.2707,0.6664,-1.0561,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.7119,Right,-0.3441,1.1146,0.7345,-0.1825,-0.0976,-0.0504,0.9770,0.6636,0.1322,0.3958,0.4387,2.1831,-1.5626,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.7468,Left,-0.5978,1.1192,0.8196,-0.1769,-0.2053,0.0879,0.9585,0.7337,-0.0917,0.0666,0.3087,1.9652,-0.8976,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.7468,Right,-0.2835,1.1160,0.7553,-0.1716,-0.0072,-0.0787,0.9820,1.1980,0.0947,0.5196,0.7264,3.4115,-1.9947,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.7814,Left,-0.5415,1.1152,0.8237,-0.1656,-0.1239,0.0833,0.9748,1.2175,-0.1004,0.1085,0.3504,3.4442,-0.9952,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.7814,Right,-0.2138,1.1153,0.7668,-0.1649,0.0939,-0.1025,0.9765,1.6429,0.0437,0.4473,0.7327,4.4819,-2.2285,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.8147,Left,-0.4738,1.1115,0.8207,-0.1535,-0.0219,0.0739,0.9851,1.6190,-0.0978,0.0305,0.3245,4.7064,-1.2597,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.8147,Right,-0.1380,1.1147,0.7635,-0.1641,0.2061,-0.1234,0.9567,1.9719,0.0148,0.1744,0.5328,5.3721,-2.3275,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.8469,Left,-0.4004,1.1078,0.8048,-0.1424,0.0946,0.0598,0.9834,1.9124,-0.1009,-0.1914,0.2341,5.6739,-1.5436,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.8469,Right,-0.0633,1.1143,0.7473,-0.1694,0.3061,-0.1336,0.9272,2.1030,-0.0023,-0.1664,0.2279,5.6676,-2.0237,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.8729,Left,-0.3408,1.1043,0.7823,-0.1311,0.1950,0.0510,0.9707,2.0241,-0.1078,-0.4159,0.2057,6.2534,-1.5854,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.8729,Right,-0.0075,1.1151,0.7246,-0.1796,0.3860,-0.1281,0.8957,2.0731,-0.0003,-0.4432,-0.0119,5.8079,-1.4062,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.9091,Left,-0.2787,1.1036,0.7434,-0.1267,0.3104,0.0457,0.9410,1.9502,-0.0725,-0.8149,-0.1518,6.5564,-1.4174,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.9091,Right,0.0456,1.1169,0.6915,-0.1903,0.4552,-0.0891,0.8653,1.8166,0.0005,-0.7432,0.1581,5.3174,-0.0076,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.9402,Left,-0.2323,1.1049,0.7053,-0.1381,0.3877,0.0421,0.9104,1.6684,-0.0110,-0.9806,-0.6567,5.6200,-1.0036,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.9402,Right,0.0861,1.1174,0.6606,-0.1905,0.5069,-0.0404,0.8397,1.4997,-0.0050,-0.8517,0.6381,4.5918,0.9088,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.9589,Left,-0.2156,1.1062,0.6867,-0.1378,0.4156,0.0451,0.8979,1.4148,0.0019,-0.9979,-0.5032,4.8392,-0.7015,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.9589,Right,0.1063,1.1156,0.6425,-0.1873,0.5363,-0.0264,0.8226,1.3598,-0.0313,-0.8813,0.7030,4.3054,0.7532,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.9922,Left,-0.1954,1.1050,0.6631,-0.1184,0.4539,0.0661,0.8807,1.0428,-0.0244,-0.8946,0.3715,3.8907,-0.1162,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
46.9922,Right,0.1336,1.1075,0.6121,-0.1799,0.5835,-0.0402,0.7909,1.1193,-0.1223,-0.9171,0.2914,3.8534,-0.3522,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.0384,Left,-0.1828,1.1054,0.6514,-0.0907,0.4697,0.1054,0.8718,0.5638,-0.0009,-0.5266,1.1505,2.1836,0.5502,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.0384,Right,0.1526,1.0907,0.5799,-0.1686,0.6298,-0.0759,0.7544,0.6511,-0.2404,-0.7796,-0.2208,2.8574,-1.2405,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.0701,Left,-0.1874,1.1081,0.6614,-0.0927,0.4514,0.1115,0.8804,0.2178,0.0457,-0.1356,0.6784,0.6146,0.4974,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.0701,Right,0.1550,1.0872,0.5680,-0.1700,0.6453,-0.0727,0.7412,0.3568,-0.1795,-0.5764,-0.1261,2.0798,-0.6377,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.1000,Left,-0.1984,1.1134,0.6775,-0.1028,0.4240,0.1149,0.8924,-0.0474,0.0997,0.1730,0.2643,-0.5384,0.5585,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.1000,Right,0.1454,1.0879,0.5733,-0.1700,0.6374,-0.0572,0.7493,0.0363,-0.0955,-0.2350,0.2442,0.8874,0.0487,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.1330,Left,-0.2214,1.1177,0.7071,-0.1103,0.3742,0.1179,0.9132,-0.3489,0.1154,0.5181,0.2051,-1.7871,0.5343,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.1330,Right,0.1293,1.0875,0.5886,-0.1673,0.6156,-0.0537,0.7682,-0.2153,-0.0561,0.0954,0.3007,-0.3141,0.1853,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.1662,Left,-0.2575,1.1219,0.7438,-0.1150,0.3032,0.1248,0.9377,-0.7031,0.1304,0.8178,0.3758,-3.0380,0.6720,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.1662,Right,0.0994,1.0883,0.6205,-0.1658,0.5610,-0.0638,0.8086,-0.5325,-0.0166,0.5101,0.1198,-2.1016,0.2014,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.1955,Left,-0.3002,1.1281,0.7781,-0.1237,0.2252,0.1325,0.9573,-0.9832,0.1665,0.9519,0.3738,-3.8707,0.8456,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.1955,Right,0.0624,1.0909,0.6527,-0.1660,0.4989,-0.0567,0.8487,-0.7952,0.0370,0.7413,0.2697,-3.1106,0.6297,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.2268,Left,-0.3523,1.1359,0.8091,-0.1380,0.1356,0.1419,0.9708,-1.2857,0.2125,0.9854,0.2733,-4.6510,1.0895,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.2268,Right,0.0119,1.0983,0.6866,-0.1705,0.4181,-0.0322,0.8917,-1.1308,0.1276,0.9029,0.4972,-4.0862,1.4279,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.2626,Left,-0.4100,1.1447,0.8328,-0.1564,0.0473,0.1399,0.9766,-1.5268,0.2365,0.8641,-0.0212,-5.0085,0.9050,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.2626,Right,-0.0511,1.1042,0.7178,-0.1746,0.3156,-0.0104,0.9326,-1.5033,0.1606,0.9464,0.5073,-5.1638,1.9094,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.2875,Left,-0.4569,1.1526,0.8459,-0.1776,-0.0263,0.1341,0.9746,-1.6131,0.2598,0.7144,-0.3667,-5.1533,0.7492,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.2875,Right,-0.1105,1.1061,0.7367,-0.1762,0.2204,0.0027,0.9594,-1.7509,0.1357,0.8732,0.4660,-5.8269,2.0015,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.3207,Left,-0.5085,1.1589,0.8524,-0.1933,-0.1060,0.1354,0.9659,-1.6689,0.2338,0.4821,-0.3522,-5.1686,0.9130,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.3207,Right,-0.1782,1.1048,0.7452,-0.1729,0.1162,0.0111,0.9780,-1.9993,0.0495,0.6017,0.4639,-6.2253,1.8466,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.3494,Left,-0.5542,1.1604,0.8540,-0.1957,-0.1678,0.1504,0.9544,-1.5797,0.1510,0.2597,-0.0861,-4.5073,1.2712,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.3494,Right,-0.2418,1.1015,0.7430,-0.1745,0.0226,0.0192,0.9842,-2.0418,-0.0163,0.2963,0.2797,-6.0091,1.7226,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.3822,Left,-0.5935,1.1616,0.8505,-0.2044,-0.2217,0.1544,0.9409,-1.4349,0.1002,0.0781,-0.1666,-4.0183,1.1097,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.3822,Right,-0.2961,1.0984,0.7312,-0.1816,-0.0519,0.0307,0.9815,-1.9119,-0.0616,-0.0397,0.0099,-5.2987,1.6556,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.4166,Left,-0.6225,1.1615,0.8433,-0.2104,-0.2533,0.1464,0.9328,-1.1268,0.0391,-0.0914,-0.1308,-2.9977,0.5074,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.4166,Right,-0.3410,1.0922,0.7155,-0.1744,-0.1214,0.0153,0.9770,-1.6059,-0.1359,-0.2764,0.2413,-4.6763,0.7025,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.4440,Left,-0.6437,1.1599,0.8374,-0.2127,-0.2767,0.1426,0.9262,-0.9099,-0.0076,-0.1485,-0.0480,-2.3420,0.3172,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.4440,Right,-0.3748,1.0863,0.7017,-0.1661,-0.1659,0.0055,0.9720,-1.3540,-0.1626,-0.3563,0.3778,-3.8633,0.3442,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.4801,Left,-0.6585,1.1540,0.8321,-0.2060,-0.2922,0.1477,0.9222,-0.6765,-0.0898,-0.1608,0.1550,-1.6287,0.4535,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.4801,Right,-0.3889,1.0820,0.6930,-0.1578,-0.1861,-0.0054,0.9698,-0.9098,-0.1459,-0.3365,0.4541,-2.6893,-0.0073,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.5116,Left,-0.6644,1.1470,0.8280,-0.1988,-0.3020,0.1504,0.9201,-0.4440,-0.1498,-0.1512,0.2830,-1.1318,0.4262,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.5116,Right,-0.3878,1.0808,0.6925,-0.1472,-0.1919,-0.0202,0.9701,-0.4730,-0.0996,-0.1969,0.6048,-1.6980,-0.3430,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.5436,Left,-0.6612,1.1404,0.8265,-0.1920,-0.2956,0.1532,0.9232,-0.1856,-0.1744,-0.1043,0.2991,-0.3885,0.2906,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.5436,Right,-0.3673,1.0843,0.7023,-0.1519,-0.1594,-0.0285,0.9750,0.0466,0.0015,0.0314,0.2367,-0.0068,-0.5770,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.5661,Left,-0.6529,1.1360,0.8270,-0.1856,-0.2867,0.1521,0.9275,0.0076,-0.1836,-0.0627,0.3757,0.0425,0.1356,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.5661,Right,-0.3403,1.0876,0.7139,-0.1557,-0.1133,-0.0318,0.9808,0.4542,0.0565,0.2136,0.1104,1.4083,-0.7203,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.5864,Left,-0.6431,1.1322,0.8273,-0.1801,-0.2783,0.1510,0.9313,0.1630,-0.1835,-0.0367,0.4035,0.3164,0.0341,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.5864,Right,-0.3141,1.0899,0.7239,-0.1564,-0.0706,-0.0413,0.9843,0.7124,0.0790,0.3107,0.1419,2.1940,-0.9757,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.6103,Left,-0.6265,1.1287,0.8282,-0.1741,-0.2612,0.1490,0.9377,0.3664,-0.1691,-0.0048,0.4064,0.7668,-0.1171,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.6103,Right,-0.2713,1.0921,0.7359,-0.1545,-0.0060,-0.0605,0.9861,1.1083,0.0929,0.3967,0.2798,3.2245,-1.4936,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.6322,Left,-0.6059,1.1264,0.8300,-0.1683,-0.2349,0.1485,0.9458,0.5616,-0.1475,0.0282,0.3587,1.3649,-0.2419,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.6322,Right,-0.2321,1.0933,0.7432,-0.1533,0.0514,-0.0756,0.9839,1.3494,0.0896,0.3931,0.3229,3.7919,-1.7360,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.6587,Left,-0.5752,1.1252,0.8317,-0.1646,-0.1913,0.1435,0.9569,0.8122,-0.1075,0.0502,0.2284,2.1490,-0.5482,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.6587,Right,-0.1837,1.0959,0.7466,-0.1570,0.1244,-0.0910,0.9755,1.5815,0.1008,0.3140,0.1779,4.4437,-1.8939,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.6776,Left,-0.5405,1.1256,0.8317,-0.1634,-0.1391,0.1353,0.9673,1.0728,-0.0620,0.0425,0.0562,2.9930,-0.9307,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.6776,Right,-0.1388,1.0983,0.7435,-0.1620,0.1938,-0.0970,0.9627,1.7627,0.1052,0.1669,0.0439,5.0414,-1.7941,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.7043,Left,-0.4981,1.1255,0.8283,-0.1602,-0.0684,0.1271,0.9765,1.3209,-0.0357,-0.0066,-0.0790,3.9664,-1.1897,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.7043,Right,-0.0898,1.1000,0.7363,-0.1670,0.2629,-0.1017,0.9448,1.8602,0.0914,-0.0140,-0.0631,5.2652,-1.6108,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.7411,Left,-0.4229,1.1228,0.8125,-0.1442,0.0738,0.1280,0.9785,1.6272,-0.0510,-0.1902,-0.1259,5.6221,-1.0789,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.7411,Right,-0.0210,1.1058,0.7147,-0.1843,0.3603,-0.0996,0.9090,1.7961,0.1078,-0.3048,-0.3860,5.1649,-1.0854,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.7628,Left,-0.3877,1.1212,0.7990,-0.1384,0.1395,0.1239,0.9726,1.6843,-0.0578,-0.3385,-0.2040,5.8824,-1.1455,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.7628,Right,0.0059,1.1100,0.7009,-0.1977,0.3925,-0.0870,0.8940,1.6424,0.1267,-0.4575,-0.5465,4.7123,-0.4670,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.8050,Left,-0.3272,1.1209,0.7638,-0.1488,0.2373,0.1015,0.9546,1.5484,-0.0319,-0.6622,-0.8351,4.9151,-1.4171,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.8050,Right,0.0514,1.1152,0.6765,-0.2098,0.4383,-0.0549,0.8723,1.3080,0.1125,-0.5524,-0.2242,3.5511,0.4157,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.8269,Left,-0.3011,1.1189,0.7443,-0.1511,0.2720,0.0879,0.9463,1.4098,-0.0530,-0.7457,-0.8254,4.1858,-1.4585,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.8269,Right,0.0728,1.1154,0.6640,-0.2087,0.4618,-0.0437,0.8610,1.1789,0.0756,-0.5617,-0.0007,3.1642,0.4039,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.8484,Left,-0.2803,1.1143,0.7270,-0.1400,0.2988,0.0845,0.9402,1.2677,-0.1145,-0.7808,-0.3402,3.6467,-1.2465,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.8484,Right,0.0914,1.1133,0.6504,-0.2058,0.4847,-0.0450,0.8489,1.0682,0.0197,-0.5893,0.0331,2.8968,0.0087,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.8735,Left,-0.2606,1.1082,0.7084,-0.1239,0.3233,0.0934,0.9335,1.1022,-0.1722,-0.7939,0.2288,3.1576,-0.7120,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.8735,Right,0.1119,1.1094,0.6327,-0.2063,0.5197,-0.0545,0.8273,0.9880,-0.0405,-0.6418,-0.1993,3.0160,-0.5168,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.8940,Left,-0.2447,1.1036,0.6900,-0.1076,0.3542,0.1080,0.9227,0.9922,-0.1907,-0.8181,0.6155,3.2541,-0.2740,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.8940,Right,0.1272,1.1049,0.6164,-0.2030,0.5522,-0.0614,0.8063,0.9051,-0.0925,-0.6798,-0.2219,3.1601,-0.8316,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.9306,Left,-0.2243,1.0969,0.6638,-0.0913,0.3946,0.1222,0.9061,0.7695,-0.1791,-0.7763,0.6343,2.8763,0.0066,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.9306,Right,0.1425,1.0984,0.5961,-0.1910,0.5936,-0.0562,0.7798,0.6388,-0.1377,-0.6184,0.1811,2.9016,-0.7057,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.9635,Left,-0.2177,1.0962,0.6518,-0.0910,0.4123,0.1231,0.8981,0.5071,-0.1091,-0.5976,0.2977,2.1410,-0.0116,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.9635,Right,0.1474,1.0963,0.5873,-0.1892,0.6098,-0.0523,0.7679,0.3988,-0.1065,-0.4610,0.1568,2.1184,-0.4113,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.9951,Left,-0.2227,1.0999,0.6572,-0.0833,0.4098,0.1412,0.8973,0.1767,-0.0022,-0.2274,0.5612,1.0763,0.4311,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
47.9951,Right,0.1396,1.0984,0.5947,-0.1966,0.5950,-0.0546,0.7774,0.0760,-0.0297,-0.1341,-0.1106,0.5562,-0.0444,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
